id,id_cliente,id_categoria,status_projeto,titulo,descricao,orcamento
2955,2955,3,Projeto Concluído,Illum Fugit Projeto,"Dolor alias amet suscipit. Veritatis ad exercitationem nobis soluta. Minima pariatur occaecati optio.
Numquam nostrum fugit. Autem omnis quam voluptatum eius maiores dolor reiciendis.",559.02
2956,2956,3,Projeto Concluído,Sapiente Libero Solução,"Quibusdam tempore eaque consequatur dicta. Maxime atque non maxime. Odit voluptas optio maiores nisi officia aut.
Error nemo et quidem deserunt debitis. Vero nostrum blanditiis quisquam sequi.",59.45
2957,2957,3,Aberto a Propostas,Ab Id Projeto,Non molestiae perspiciatis optio tempora assumenda rem ipsam. Iusto similique quidem quasi ab mollitia. Magnam aliquam molestiae laboriosam qui voluptatem totam.,691.65
2958,2958,1,Aberto a Propostas,Voluptatum Voluptates Projeto,"Quo ex perferendis magni. Dolorum fugiat sequi.
Asperiores minus laboriosam. Ratione perferendis rem tenetur rerum. Sapiente amet sunt magnam voluptate eveniet deserunt.",21.65
2959,2959,8,Projeto Concluído,Dolorum Dolorem Sistema,Voluptatibus laboriosam possimus adipisci rem quos deserunt consectetur. Quae voluptates hic odio veniam.,661.95
2960,2960,2,Projeto Concluído,Molestiae Itaque Solução,Beatae asperiores optio quae adipisci esse recusandae. Et illo atque excepturi corrupti rerum excepturi. Facere accusantium alias fuga porro dicta.,779.82
2961,2961,9,Projeto Concluído,Labore Beatae Sistema,Cumque officiis nam. Nam dolore nemo distinctio. Dignissimos tempora vero fugiat eveniet minus totam asperiores.,472.60
2962,2962,9,Projeto em Execução,Tempora Labore Projeto,"Placeat vel nobis a. Repellat odio incidunt nobis quibusdam.
Iure omnis nisi eum porro at quae. Nisi rem rem animi qui illum ratione.",989.59
2963,2963,8,Projeto Cancelado,Doloribus Ipsum Solução,"Facere sunt nisi numquam cum nisi hic dolor.
Natus tempore velit. Voluptatibus illum recusandae similique voluptates non provident illum.",899.75
2964,2964,3,Aberto a Propostas,Possimus Maiores Plataforma,"Nemo incidunt iure. Voluptatem nihil eligendi nobis.
Itaque iste aperiam sed rerum ipsa nesciunt.",134.70
2965,2965,2,Projeto Cancelado,Suscipit Aperiam Projeto,Alias quam quos repellendus quasi. Quia deserunt sunt possimus. Quas ipsum quam modi.,612.94
2966,2966,7,Projeto Concluído,Iste Amet Sistema,"Sequi hic sint impedit. Minus itaque maxime reiciendis. Doloribus cumque consequatur eum.
Inventore amet nihil voluptates doloremque rerum optio. Hic odit officiis totam doloribus deserunt at illum.",405.15
2967,2967,6,Projeto Concluído,Fugit Eos Solução,"Magni deleniti repellendus molestiae atque inventore eligendi vel. Laudantium minus illum. Esse sequi autem.
Nesciunt minus atque voluptas itaque dolores corporis doloremque. Sit similique culpa.",359.86
2968,2968,8,Projeto em Execução,Dolorum Voluptatem Projeto,"Laborum aliquid ullam hic suscipit inventore quidem aliquid. Optio veritatis error ipsa laborum suscipit. Tenetur magni reiciendis veritatis.
Nemo similique laborum mollitia nesciunt enim eaque.",141.60
2969,2969,6,Aberto a Propostas,Atque Adipisci Solução,"Placeat ipsam incidunt fuga officiis repudiandae. Debitis nemo animi quidem accusamus voluptatibus. Ipsam animi fugit quo.
Illum dolore neque modi voluptatem ad.",343.06
2970,2970,1,Projeto em Execução,Dicta Recusandae Solução,Aliquam eligendi velit dolorum voluptate iusto. Distinctio dolorem dolorem iste.,313.36
2971,2971,4,Aberto a Propostas,Facere Mollitia Projeto,"Voluptates doloremque quis. Sunt sunt quidem. Eaque sint architecto commodi quia sit.
Sint tempore nesciunt porro. Inventore nihil architecto distinctio blanditiis.",539.77
2972,2972,1,Projeto em Execução,Eveniet Unde Sistema,"Hic animi sequi minus aliquam. Odit impedit illum eius mollitia. Perferendis sed maiores ullam.
Modi voluptatibus nam cum.",437.58
2973,2973,6,Projeto Concluído,Officiis Est Solução,Eveniet perspiciatis dolorem totam ipsam. Maiores quis nemo ipsum. Fugit iure ut possimus rem ut.,568.59
2974,2974,5,Projeto Concluído,Molestias Earum Solução,Ipsum doloremque nesciunt sint reiciendis. Possimus quae beatae pariatur et aliquid adipisci dolor. Neque aliquam voluptatum quaerat quaerat debitis excepturi.,653.16
2975,2975,2,Projeto Concluído,Modi Praesentium Sistema,Magni non nobis suscipit natus eligendi possimus maiores. Inventore corporis officia natus consectetur nobis. Repudiandae veniam natus quibusdam autem veniam.,342.73
2976,2976,4,Projeto Cancelado,Quasi Occaecati Sistema,"Laboriosam occaecati explicabo unde similique illo fuga. Rerum eaque harum quam velit.
Non pariatur corporis fugiat hic in. Ea fugit quod doloribus doloremque aperiam aut. Quasi earum provident.",755.06
2977,2977,3,Aberto a Propostas,Sit Enim Projeto,"Eum optio minima mollitia.
Eos esse totam ab. Dolorem perferendis officiis odio quibusdam dolore.
Magnam nemo perferendis vitae eum sequi. Modi quam tenetur sit voluptatum.",148.80
2978,2978,3,Projeto em Execução,Sint Reiciendis Sistema,Voluptatum corrupti illo nesciunt. Incidunt similique laborum officia explicabo in expedita. Necessitatibus sint iste consectetur velit omnis earum facere.,254.15
2979,2979,7,Projeto em Execução,Culpa Nostrum Plataforma,Veritatis neque ea qui ea est fugit. Possimus aperiam impedit quisquam. Quis eligendi reprehenderit minus et accusamus.,467.94
2980,2980,10,Aberto a Propostas,Temporibus Quos Sistema,"Sed laboriosam rerum dolore assumenda. Facilis sint beatae quisquam recusandae.
Iure non cum est rerum. Reprehenderit officia quidem tempora praesentium porro. Consectetur aliquid facere quae.",606.41
2981,2981,3,Projeto Concluído,Nemo Aperiam Sistema,"Quo illo repellat facere perferendis sunt alias sint. Porro nesciunt sed unde suscipit dolores placeat.
Rerum atque quasi velit. Amet sint occaecati perferendis.",522.37
2982,2982,9,Aberto a Propostas,Dolor Magni Solução,"Porro quos aperiam repellendus eos sit ducimus. Facere voluptates perspiciatis in voluptate odit ullam accusantium.
Nulla expedita possimus. Iusto doloribus consequatur sed.",264.26
2983,2983,2,Projeto em Execução,Accusantium Fugit Solução,Sapiente odit corporis animi tenetur inventore quibusdam. Placeat nesciunt deleniti molestiae. Rem quia ea reiciendis amet.,343.51
2984,2984,2,Projeto em Execução,Quaerat Praesentium Solução,"Accusamus nam quos commodi ad similique. At aliquid odio quisquam rem.
Excepturi labore nisi accusamus facere veniam temporibus.",604.39
2985,2985,4,Projeto Concluído,Fugiat Perferendis Plataforma,"Officiis tempore aspernatur quos illum dolorum. Quod modi labore impedit autem. Voluptas consectetur ipsam.
Illo officiis porro necessitatibus. Maxime odio animi temporibus corrupti error.",673.26
2986,2986,3,Projeto Concluído,Voluptatem Cum Sistema,"Minima aliquid explicabo similique aspernatur earum ipsa. Culpa libero perferendis magni dolorum.
Tempora sit aut temporibus atque praesentium ipsam. Eveniet nam ipsam nisi.",766.54
2987,2987,1,Aberto a Propostas,Earum Itaque Plataforma,"Vel cupiditate quae quos ad doloribus. Quae voluptates error.
Facere quisquam incidunt aliquam. Quis amet sequi non. Repellendus corrupti recusandae occaecati est dignissimos iure nobis.",114.25
2988,2988,1,Projeto Concluído,Modi Eius Projeto,Tempore nihil quasi sit aperiam repellendus. Ea quasi ut molestias excepturi sed natus.,724.75
2989,2989,4,Projeto Concluído,Reprehenderit Beatae Solução,Eveniet occaecati non possimus sunt. Veritatis doloribus dolor repudiandae magnam voluptatum cupiditate. Quisquam rem earum deserunt doloribus illum.,945.98
2990,2990,4,Projeto Cancelado,Architecto Dolorem Solução,"Dolore at molestiae provident minima in. Nostrum itaque eveniet sapiente.
Officia vel illum. Aliquid iste explicabo. Molestiae consequuntur officia saepe similique expedita.",357.12
2991,2991,3,Aberto a Propostas,Totam Amet Plataforma,Quam dolor voluptatem natus ut dolores sint. Placeat illum minima. Maxime eos ipsum repellat voluptatem.,759.61
2992,2992,5,Projeto Concluído,Voluptatum Fugiat Solução,Quas nemo cum excepturi. Ad accusantium ipsum voluptatem repudiandae et dolorem. Expedita ea quidem accusantium iure aliquam odit atque.,793.42
2993,2993,10,Projeto Concluído,Ratione Dolorum Projeto,Dignissimos accusamus asperiores adipisci laudantium amet. Aliquid dolorem voluptates praesentium id vitae esse. Sed repudiandae natus quam quibusdam corporis repellat vitae.,712.49
2994,2994,8,Aberto a Propostas,Similique Quos Sistema,Et ipsa qui ipsum mollitia magni. Pariatur aut voluptatibus possimus consectetur eos exercitationem. Quod exercitationem ipsam quam quae voluptatum fugit.,355.58
2995,2995,6,Aberto a Propostas,Iste Placeat Solução,Corporis quos assumenda enim. Mollitia exercitationem consequatur quidem provident sint eum. Autem doloremque consequuntur recusandae distinctio nam. Sint voluptas impedit eveniet dolore eius.,461.55
2996,2996,7,Projeto em Execução,Culpa Eius Solução,"Voluptatibus totam enim. Natus dolor alias laudantium quam assumenda itaque aut.
Eligendi reiciendis officiis cumque. Ullam optio quaerat iusto dolor iure minima. Unde aperiam vel explicabo mollitia.",617.30
2997,2997,8,Projeto Cancelado,Voluptatem Blanditiis Projeto,Dolorum minima soluta cum possimus quisquam tempore. Fuga nemo vitae sunt numquam non explicabo.,155.72
2998,2998,5,Projeto em Execução,Quasi Minus Sistema,Consequuntur sunt blanditiis incidunt blanditiis dolorum enim. Reprehenderit dignissimos consequuntur recusandae cumque.,989.38
2999,2999,8,Projeto Concluído,Consectetur Libero Plataforma,Autem aperiam ex aliquid ex maiores quam. Earum officiis eaque ut natus dolore ab. Perspiciatis nihil quis quo voluptatem recusandae.,902.60
3000,3000,10,Aberto a Propostas,Dolorem Quisquam Sistema,Repudiandae eos reiciendis eligendi animi. Dicta ab cupiditate dolore nisi. Distinctio nobis sit possimus culpa nisi ut.,884.69
3001,3001,3,Aberto a Propostas,Laudantium Dolores Sistema,"Commodi corporis sequi. Fuga voluptatibus commodi doloremque fuga excepturi beatae.
Nostrum ratione nemo ratione odio. Repudiandae dignissimos accusamus porro excepturi.",156.69
3002,3002,3,Aberto a Propostas,Perferendis Quam Plataforma,"Dolorem assumenda voluptates eum dignissimos. Soluta mollitia fugiat explicabo autem nemo.
Dignissimos pariatur occaecati. Nam nemo amet maxime autem.",943.17
3003,3003,1,Projeto em Execução,Beatae Perspiciatis Solução,"Vel et quia asperiores. Omnis ad ea veritatis eveniet inventore accusamus rem. Quasi numquam reiciendis quasi.
Asperiores voluptatem voluptatem consequuntur molestiae. Voluptate fuga accusamus vitae.",754.20
3004,3004,6,Projeto Concluído,Ab Eligendi Plataforma,Autem accusantium amet aspernatur placeat temporibus. Asperiores quas perferendis id facere. At necessitatibus voluptatem eum harum asperiores esse.,456.91
3005,3005,3,Projeto Concluído,Fuga Amet Solução,"Accusantium voluptatum aliquam corporis vero.
Magnam tempora incidunt non. Aut labore error alias dolore. Voluptas adipisci maxime itaque consectetur esse.",47.45
3006,3006,7,Aberto a Propostas,Commodi Dolorem Projeto,"Quisquam esse possimus dolores dolorum ipsa.
Aliquam mollitia in ut deserunt. Iusto harum recusandae aut quaerat doloremque. Nostrum minima ducimus distinctio blanditiis tempora.",832.54
3007,3007,4,Projeto em Execução,Dolore Id Projeto,Architecto doloremque nostrum soluta. Odit eum animi eveniet. Assumenda aut numquam repellendus.,41.18
3008,3008,10,Projeto Concluído,Ducimus Cumque Plataforma,Cum delectus in doloremque incidunt nam officiis. Voluptas accusantium sapiente perferendis nisi est nulla error.,106.25
3009,3009,9,Aberto a Propostas,Nesciunt Id Solução,Tempore architecto impedit minus ipsum recusandae. Alias dolore totam accusamus voluptatem tempora. Provident totam labore illo.,33.12
3010,3010,3,Projeto Concluído,Voluptates Cumque Sistema,"Recusandae aliquid corrupti odit minus modi maiores reprehenderit. Labore ea assumenda cupiditate.
Quasi dignissimos vitae molestias modi. Quos earum accusantium quod.",754.27
3011,3011,2,Projeto Concluído,Inventore Repudiandae Solução,"Quam iste magni consequatur. Sequi quia dolorem nulla quidem.
Magni labore odit eaque mollitia impedit sit. Eveniet sequi voluptate delectus cupiditate cupiditate aliquam. Porro neque soluta debitis.",663.01
3012,3012,3,Projeto Concluído,Cumque Perspiciatis Plataforma,"Expedita corrupti ullam distinctio qui. Exercitationem ab asperiores velit aut illo asperiores. Cupiditate eum consectetur.
Quae molestiae perferendis itaque quisquam ad.",188.03
3013,3013,6,Projeto Concluído,Quasi Iure Sistema,Sit veritatis molestiae perspiciatis error mollitia hic quasi. At eaque quos dicta. Quisquam voluptatem animi expedita neque asperiores aspernatur distinctio.,644.75
3014,3014,10,Projeto Cancelado,Minus Amet Projeto,Adipisci adipisci et dolor id. Expedita et tenetur nulla. Placeat consequatur amet quo.,619.64
3015,3015,1,Projeto Concluído,Rerum Temporibus Plataforma,"Excepturi nulla ducimus consectetur eum. Consequatur quaerat perspiciatis omnis mollitia.
Asperiores earum itaque dolorum rerum dolorum. Consequuntur quasi omnis iure similique.",29.95
3016,3016,5,Projeto em Execução,Dignissimos Rerum Solução,"Nam saepe assumenda necessitatibus voluptates illo. Aliquid nemo porro.
Aliquam illum consectetur enim ducimus adipisci amet. Perspiciatis amet assumenda natus rerum officiis unde.",334.61
3017,3017,4,Projeto Concluído,Vel Numquam Plataforma,"Labore ab accusantium earum. Ipsum rem assumenda. Asperiores saepe tempora nobis.
Voluptatibus fugiat incidunt suscipit. Repellat neque earum magnam repellat. Velit quod deleniti quaerat reiciendis.",299.97
3018,3018,9,Projeto Cancelado,A Tenetur Projeto,Aliquid debitis sed veritatis dignissimos. Consectetur hic molestiae fugit maxime reprehenderit non debitis.,29.89
3019,3019,6,Projeto Cancelado,Vitae Saepe Plataforma,"Blanditiis neque veniam harum est eos culpa. Quasi ullam dicta amet. Illo provident perspiciatis aliquam nobis.
Quidem fuga corporis cumque. Numquam fuga voluptate alias velit laborum.",337.99
3020,3020,6,Projeto Cancelado,Repellat Libero Solução,Numquam magnam a soluta eaque sed. Velit in eos animi amet vero fuga nesciunt.,593.81
3021,3021,5,Projeto Concluído,Error Itaque Plataforma,"Nihil ea ullam officia laboriosam voluptatum. Perferendis quidem nam vero nostrum hic quasi.
Animi rerum ea deleniti enim dolorum nihil. Nemo maiores cum impedit ex dolore voluptatum cum.",725.23
3022,3022,6,Projeto Concluído,Consequuntur Laborum Plataforma,"Saepe exercitationem cumque neque repudiandae quibusdam. Labore tempore beatae aperiam.
Distinctio consectetur quasi repudiandae autem. Aspernatur laborum autem.",595.11
3023,3023,9,Aberto a Propostas,Debitis Ab Sistema,"Fuga iste molestiae rem similique dolore aperiam. Aliquid praesentium qui vitae iusto dicta. Vitae praesentium fuga.
Labore beatae explicabo tenetur nam eum. Id officia magni sit.",397.36
3024,3024,3,Projeto em Execução,Aliquid Numquam Projeto,"Culpa aliquid minima.
Voluptas iusto aperiam dicta saepe mollitia repellendus voluptatem. Nobis adipisci aperiam et. Facilis ipsa molestiae ex quis minus.",390.94
3025,3025,3,Projeto Concluído,Delectus Repudiandae Plataforma,Eaque exercitationem at impedit cumque. Quisquam minima iusto reprehenderit quo consectetur accusantium ea. Similique placeat quas itaque minima.,648.05
3026,3026,4,Aberto a Propostas,Soluta Nihil Plataforma,"Tempore a dolorum. Illo accusantium optio.
Asperiores quisquam et minima. Nostrum illum fugiat officiis.",979.23
3027,3027,6,Projeto Cancelado,Debitis Necessitatibus Solução,Quisquam cum voluptates corrupti. Consequatur earum commodi magni eius atque impedit possimus. Culpa molestias hic.,925.72
3028,3028,5,Projeto em Execução,Vel Consequatur Solução,"Iure earum quam voluptatibus natus similique maiores. Nihil iste nemo adipisci eius.
Illo optio numquam autem iste facilis.",227.84
3029,3029,4,Projeto Concluído,Quae Blanditiis Sistema,Blanditiis veniam nemo quo soluta dolore reprehenderit. Beatae fuga distinctio ea necessitatibus. Odit nihil expedita quis repellendus odio facere.,157.34
3030,3030,8,Aberto a Propostas,Corrupti Numquam Plataforma,Laboriosam sed repellendus. Maxime illum corrupti fugit. Harum accusantium eius eligendi repellendus dolores modi.,324.49
3031,3031,3,Projeto Cancelado,Aut Provident Plataforma,"Labore vero explicabo reprehenderit hic fugit voluptate. Ab beatae magni laudantium adipisci aut earum voluptatem.
Alias rem quis odio eveniet aspernatur ipsa quaerat.",801.52
3032,3032,7,Aberto a Propostas,Quod Nesciunt Solução,Iste sapiente reiciendis odit. Aliquam sit saepe quasi ut nostrum. Molestias optio officiis minima quibusdam.,399.65
